uuid	filename	md5	barcode	disease	project
003a2cdd-1e48-480d-8e8f-fe0351ca8141	jhu-usc.edu_KICH.HumanMethylation450.1.lvl-3.TCGA-KN-8422-01A-11D-2312-05.gdc_hg38.txt	b8597cb371a27ee00af479bac007da63	TCGA-KN-8422-01A-11D-2312-05	KICH	TCGA
003f2ea6-92a8-429c-bfce-af010857e3aa	jhu-usc.edu_BRCA.HumanMethylation450.10.lvl-3.TCGA-D8-A1JA-01A-11D-A13K-05.gdc_hg38.txt	fd609b88a925f97c12253828b0889c18	TCGA-D8-A1JA-01A-11D-A13K-05	BRCA	TCGA
00417d3b-a955-4c38-8c40-f1a2627e6cee	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5196-01A-01D-1424-05.gdc_hg38.txt	ec26030c1901a0358a1f3a207d34a38a	TCGA-BP-5196-01A-01D-1424-05	KIRC	TCGA
00473d95-e123-4254-9fb4-7d632b5ba123	jhu-usc.edu_PRAD.HumanMethylation450.1.lvl-3.TCGA-EJ-5517-01A-01D-1578-05.gdc_hg38.txt	f6bf8b0606166b3501b30113a64b99fc	TCGA-EJ-5517-01A-01D-1578-05	PRAD	TCGA
0047533f-7fee-4d2b-adfc-ee410de5a9f4	jhu-usc.edu_PRAD.HumanMethylation450.2.lvl-3.TCGA-G9-6364-01A-21D-1787-05.gdc_hg38.txt	22aed4ec466e0a1eb7128a990a768409	TCGA-G9-6364-01A-21D-1787-05	PRAD	TCGA
004ff68a-9d47-40bd-b36a-541b0940b0ae	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2967-03A-01D-0742-05.gdc_hg38.txt	df93d6f1ee839aa1342fe4385f4593f4	TCGA-AB-2967-03A-01D-0742-05	LAML	TCGA
00511731-7708-4c5c-a928-af6a63cf1870	jhu-usc.edu_SARC.HumanMethylation450.15.lvl-3.TCGA-DX-A8BJ-01A-11D-A418-05.gdc_hg38.txt	e0d8be69145db907f92568a9370026dc	TCGA-DX-A8BJ-01A-11D-A418-05	SARC	TCGA
005ce4b8-4c18-4893-ba5b-b4c91a4a1a57	jhu-usc.edu_SKCM.HumanMethylation450.9.lvl-3.TCGA-GN-A4U7-06A-21D-A32S-05.gdc_hg38.txt	0a7ad7c8edb9982079588689345b116a	TCGA-GN-A4U7-06A-21D-A32S-05	SKCM	TCGA
00602c4e-5d5c-4c7c-bbb4-71024e562ff3	jhu-usc.edu_THYM.HumanMethylation450.1.lvl-3.TCGA-4V-A9QL-01A-11D-A424-05.gdc_hg38.txt	84334cf33fa9014d428e99acefbd6a21	TCGA-4V-A9QL-01A-11D-A424-05	THYM	TCGA
0060eb78-8c5c-4d84-803e-a1b66a37824d	jhu-usc.edu_LAML.HumanMethylation450.2.lvl-3.TCGA-AB-2974-03A-01D-0742-05.gdc_hg38.txt	8bca980955b1cdb4a1c2750dd24089d7	TCGA-AB-2974-03A-01D-0742-05	LAML	TCGA
00683c14-1c0a-4d5b-8b95-39db5778e38d	jhu-usc.edu_GBM.HumanMethylation450.7.lvl-3.TCGA-06-5411-01A-01D-1697-05.gdc_hg38.txt	d1b370f4475aa3ca62ca885e9e98f872	TCGA-06-5411-01A-01D-1697-05	GBM	TCGA
0069d3c5-b292-4b78-a27f-4ad2b958633f	jhu-usc.edu_LGG.HumanMethylation450.10.lvl-3.TCGA-FG-8189-01B-11D-A28N-05.gdc_hg38.txt	61129fb018ccfe4897505fe447f7e9fd	TCGA-FG-8189-01B-11D-A28N-05	LGG	TCGA
006b5edd-f4ae-4d79-be02-fbd9e97b65b8	jhu-usc.edu_LIHC.HumanMethylation450.15.lvl-3.TCGA-LG-A9QD-01A-11D-A383-05.gdc_hg38.txt	ffa70f75769fc3f42460d68fb67233f2	TCGA-LG-A9QD-01A-11D-A383-05	LIHC	TCGA
00737aa1-d1da-4386-b444-8abade691f95	jhu-usc.edu_BRCA.HumanMethylation450.35.lvl-3.TCGA-3C-AALI-01A-11D-A41Q-05.gdc_hg38.txt	2daeecb404773fdcdbb0c16fda4577c8	TCGA-3C-AALI-01A-11D-A41Q-05	BRCA	TCGA
00777e33-947e-481f-b8d5-38db7f7ef394	jhu-usc.edu_COAD.HumanMethylation450.2.lvl-3.TCGA-CM-6169-01A-11D-1651-05.gdc_hg38.txt	2cf001de007848e14d18e272fd50e1c1	TCGA-CM-6169-01A-11D-1651-05	COAD	TCGA
007a0a59-1d7a-4537-9f0e-2c0b13ce8ea7	jhu-usc.edu_SARC.HumanMethylation450.13.lvl-3.TCGA-DX-A7EQ-01A-11D-A388-05.gdc_hg38.txt	de216173d36802abb993cabecc8b8342	TCGA-DX-A7EQ-01A-11D-A388-05	SARC	TCGA
00938b60-5e23-4594-a088-d6cb2e9aff6a	jhu-usc.edu_LUSC.HumanMethylation450.2.lvl-3.TCGA-39-5039-01A-01D-1440-05.gdc_hg38.txt	b9b21b3a209b50a3d13f8c3cdf6404bc	TCGA-39-5039-01A-01D-1440-05	LUSC	TCGA
00a2364d-7385-4fa8-8562-b4f19548505a	jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1EV-11A-24D-A138-05.gdc_hg38.txt	d29065b8904301df3723030933efd049	TCGA-BH-A1EV-11A-24D-A138-05	BRCA	TCGA
00a79757-5539-4117-886d-9c595ea33e1b	jhu-usc.edu_STAD.HumanMethylation450.1.lvl-3.TCGA-CG-5718-01A-11D-1601-05.gdc_hg38.txt	66c70e63846ac2b185df9b40c402f63d	TCGA-CG-5718-01A-11D-1601-05	STAD	TCGA
00a8bbd4-3f85-448b-8e1b-1b7616fc2eb6	jhu-usc.edu_STAD.HumanMethylation450.3.lvl-3.TCGA-BR-6707-01A-11D-1883-05.gdc_hg38.txt	24d1d43bcf8e7a26543ded1f4e6cea3c	TCGA-BR-6707-01A-11D-1883-05	STAD	TCGA
00ac393c-99be-454c-8bb7-c7b59de52a82	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-ZM-AA06-01A-12D-A436-05.gdc_hg38.txt	d4a3bbc5a6d4756fb80453348d32314b	TCGA-ZM-AA06-01A-12D-A436-05	TGCT	TCGA
00bbed01-9d43-42c3-9903-ddc7d4e850d4	jhu-usc.edu_CESC.HumanMethylation450.2.lvl-3.TCGA-C5-A1MN-01A-11D-A14Z-05.gdc_hg38.txt	703b7978f30dc571a71f5f9043552260	TCGA-C5-A1MN-01A-11D-A14Z-05	CESC	TCGA
00be9b42-d944-47a1-bd6a-b257200f352c	jhu-usc.edu_PRAD.HumanMethylation450.18.lvl-3.TCGA-V1-A9OF-01A-11D-A41L-05.gdc_hg38.txt	807c51d2ba0d1cb0adcf1ae75ac7232a	TCGA-V1-A9OF-01A-11D-A41L-05	PRAD	TCGA
00bf844f-4815-44b4-a0a7-618840f4629c	jhu-usc.edu_PRAD.HumanMethylation450.5.lvl-3.TCGA-HC-8261-01A-11D-2261-05.gdc_hg38.txt	9fc06675bf7d0080ea43126f259f16c3	TCGA-HC-8261-01A-11D-2261-05	PRAD	TCGA
00c3c2bb-2362-4509-bd7b-b45bf01dadb2	jhu-usc.edu_STAD.HumanMethylation450.4.lvl-3.TCGA-HF-7136-01A-11D-2054-05.gdc_hg38.txt	ebe30212166090b250953cf81b1952bc	TCGA-HF-7136-01A-11D-2054-05	STAD	TCGA
00d0ed47-aa07-4297-ab73-54346cfaa81d	jhu-usc.edu_HNSC.HumanMethylation450.11.lvl-3.TCGA-CN-A49B-01A-31D-A24I-05.gdc_hg38.txt	61088c40aecf4834363fe0a58346bd7e	TCGA-CN-A49B-01A-31D-A24I-05	HNSC	TCGA
00dfe17f-1790-47fa-8507-4d1d8ce42cbb	jhu-usc.edu_STAD.HumanMethylation450.16.lvl-3.TCGA-VQ-A928-01A-11D-A411-05.gdc_hg38.txt	34e2be16185b041f0d5eba35c3564815	TCGA-VQ-A928-01A-11D-A411-05	STAD	TCGA
00e0a9d1-cb15-48dd-9a0c-93eb6631a589	jhu-usc.edu_LUAD.HumanMethylation450.15.lvl-3.TCGA-97-A4M0-01A-11D-A24U-05.gdc_hg38.txt	9798f99cc7df789dbc7a5644e7ff0f79	TCGA-97-A4M0-01A-11D-A24U-05	LUAD	TCGA
00e6c633-7b4d-4c88-96f0-14b3f63670d7	jhu-usc.edu_BRCA.HumanMethylation450.9.lvl-3.TCGA-BH-A1EV-01A-11D-A138-05.gdc_hg38.txt	a5978c377cb02c371632342d53e9ebf1	TCGA-BH-A1EV-01A-11D-A138-05	BRCA	TCGA
00e912ed-409a-4341-9c82-47ba4214164c	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-DZ-6133-11A-01D-1963-05.gdc_hg38.txt	49e3d5a65e4ec5043a3000779afa6eb5	TCGA-DZ-6133-11A-01D-1963-05	KIRP	TCGA
00f9596d-7f4f-49be-89f1-e1fc1ea80e23	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-2G-AAFH-01A-12D-A42Z-05.gdc_hg38.txt	281cf707d17e3081f42ceb2171c6af57	TCGA-2G-AAFH-01A-12D-A42Z-05	TGCT	TCGA
00fb747c-391e-41cf-9c55-5964ec851dae	jhu-usc.edu_UCS.HumanMethylation450.1.lvl-3.TCGA-NA-A4QW-01A-11D-A28S-05.gdc_hg38.txt	8215752fc104c536096939f59886da67	TCGA-NA-A4QW-01A-11D-A28S-05	UCS	TCGA
00fbb7bf-b569-4df9-993e-c81d65b11438	jhu-usc.edu_BRCA.HumanMethylation450.11.lvl-3.TCGA-E2-A1IF-01A-11D-A145-05.gdc_hg38.txt	2ea1e6c22e00285d6609263f702f7245	TCGA-E2-A1IF-01A-11D-A145-05	BRCA	TCGA
00ff6010-65c6-4738-8b92-31e5f34b88d1	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W5-AA31-11A-11D-A418-05.gdc_hg38.txt	0f2fde463b0ce88c292200013324dcf2	TCGA-W5-AA31-11A-11D-A418-05	CHOL	TCGA
0109ef6d-ce28-470a-9155-22f82c526b78	jhu-usc.edu_SKCM.HumanMethylation450.6.lvl-3.TCGA-EB-A44N-01A-11D-A25S-05.gdc_hg38.txt	e5a5d779bd789e4e921f85c4722ce61b	TCGA-EB-A44N-01A-11D-A25S-05	SKCM	TCGA
010dad56-1161-475d-b4f9-41ecb9051f8a	jhu-usc.edu_UCEC.HumanMethylation450.8.lvl-3.TCGA-EY-A1GM-01A-12D-A14H-05.gdc_hg38.txt	318e67b9585a1d9c307475d295055757	TCGA-EY-A1GM-01A-12D-A14H-05	UCEC	TCGA
01107b81-4d60-477b-94b5-1372ac2ec6f5	jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-22-5480-01A-01D-1633-05.gdc_hg38.txt	9e5fd20f01a5635d1183cd256f7def86	TCGA-22-5480-01A-01D-1633-05	LUSC	TCGA
01180dad-01de-48d7-9e3f-d86372c78cf0	jhu-usc.edu_THCA.HumanMethylation450.6.lvl-3.TCGA-ET-A2N0-01A-11D-A18G-05.gdc_hg38.txt	89e6a77515754b6556992b41f93d42f7	TCGA-ET-A2N0-01A-11D-A18G-05	THCA	TCGA
011d0255-2513-419a-b36b-e7cefee4f54c	jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-KT-A74X-01A-11D-A32C-05.gdc_hg38.txt	2151b66bdebc32996379f5876779d52d	TCGA-KT-A74X-01A-11D-A32C-05	LGG	TCGA
011e91f0-72b2-4202-9eb9-3bf931788b7e	jhu-usc.edu_LGG.HumanMethylation450.2.lvl-3.TCGA-DU-6404-02B-11D-A368-05.gdc_hg38.txt	9ef3710084fb7d184ffc52b941a454b0	TCGA-DU-6404-02B-11D-A368-05	LGG	TCGA
011e9b92-d1eb-4268-b21f-74093b13cd40	jhu-usc.edu_THCA.HumanMethylation450.6.lvl-3.TCGA-BJ-A2P4-01A-11D-A18G-05.gdc_hg38.txt	ba967ed03cf76a776056c3a4dddbb414	TCGA-BJ-A2P4-01A-11D-A18G-05	THCA	TCGA
0122e7aa-b1f1-4f50-8608-e2f17c7864f1	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-ZM-AA0E-01A-12D-A436-05.gdc_hg38.txt	54113fe99eccb341b14fe4d3a64184de	TCGA-ZM-AA0E-01A-12D-A436-05	TGCT	TCGA
0127a379-edf8-4cd7-bb0a-071c684b909f	jhu-usc.edu_CHOL.HumanMethylation450.1.lvl-3.TCGA-W6-AA0S-01A-11D-A418-05.gdc_hg38.txt	766d54f4ef491cf58797150bb4cca345	TCGA-W6-AA0S-01A-11D-A418-05	CHOL	TCGA
0128f827-06f6-44a2-a819-c93929b5b6d2	jhu-usc.edu_KIRP.HumanMethylation450.2.lvl-3.TCGA-BQ-7045-11A-01D-1963-05.gdc_hg38.txt	a8e6d8936b41072d666395c2acd90172	TCGA-BQ-7045-11A-01D-1963-05	KIRP	TCGA
012d2c13-d3cb-4980-9dcf-ab997bcbc38f	jhu-usc.edu_UCEC.HumanMethylation450.3.lvl-3.TCGA-D1-A0ZS-01A-11D-A123-05.gdc_hg38.txt	7ae286560b4fc5945e07f5bd74584390	TCGA-D1-A0ZS-01A-11D-A123-05	UCEC	TCGA
012f97bf-9a01-4440-b266-54026698b28b	jhu-usc.edu_SKCM.HumanMethylation450.1.lvl-3.TCGA-D3-A2JC-06A-11D-A19D-05.gdc_hg38.txt	0617d797e89133416b0b25bdde4f0b61	TCGA-D3-A2JC-06A-11D-A19D-05	SKCM	TCGA
01335fca-224c-4b22-a4b9-6cfcc26ccd9a	jhu-usc.edu_HNSC.HumanMethylation450.3.lvl-3.TCGA-CV-5435-01A-01D-1684-05.gdc_hg38.txt	0fca51839e47a840a8ed2118954ef8c2	TCGA-CV-5435-01A-01D-1684-05	HNSC	TCGA
013716a1-4010-426e-8b5e-7fb6b592e439	jhu-usc.edu_BLCA.HumanMethylation450.1.lvl-3.TCGA-C4-A0F7-01A-11D-A10W-05.gdc_hg38.txt	6504f42f3ebcc008cf39b32873ba021a	TCGA-C4-A0F7-01A-11D-A10W-05	BLCA	TCGA
014900a3-99c7-4b19-9a47-e96f0d2d3d15	jhu-usc.edu_ESCA.HumanMethylation450.9.lvl-3.TCGA-JY-A93C-01A-11D-A388-05.gdc_hg38.txt	c51ce65def8ace8d98c6708c9f976c5f	TCGA-JY-A93C-01A-11D-A388-05	ESCA	TCGA
014a02e2-c76e-4302-847a-42be6bb056f5	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-KK-A59Z-01A-12D-A26N-05.gdc_hg38.txt	87149848d1e704d43477c368fbf08bc4	TCGA-KK-A59Z-01A-12D-A26N-05	PRAD	TCGA
014a467c-ef2e-4063-8948-91ddbd75ea90	jhu-usc.edu_STAD.HumanMethylation450.2.lvl-3.TCGA-D7-6522-01A-11D-1801-05.gdc_hg38.txt	b8c1e76e2f7ac8a59b90519efedceb81	TCGA-D7-6522-01A-11D-1801-05	STAD	TCGA
014f3368-c1c1-4061-990b-fab4d5a72db6	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-BP-4993-11A-01D-1418-05.gdc_hg38.txt	7846e6eabecd09e3e52e08be5f879ca2	TCGA-BP-4993-11A-01D-1418-05	KIRC	TCGA
0151efe4-fbea-42ec-b9c9-91c49e81a17a	jhu-usc.edu_THCA.HumanMethylation450.12.lvl-3.TCGA-EM-A3FR-01A-11D-A223-05.gdc_hg38.txt	eb70a5f3da1ef1d52a291b055285cfc1	TCGA-EM-A3FR-01A-11D-A223-05	THCA	TCGA
01521f42-3b04-4447-a89a-cbc106746948	jhu-usc.edu_HNSC.HumanMethylation450.16.lvl-3.TCGA-CV-A6K1-01A-11D-A31M-05.gdc_hg38.txt	f5b18e8fa45c191f561a5d736fcc7498	TCGA-CV-A6K1-01A-11D-A31M-05	HNSC	TCGA
0158a327-7867-4b82-966f-dc691a39a933	jhu-usc.edu_LGG.HumanMethylation450.9.lvl-3.TCGA-HW-A5KK-01A-11D-A27L-05.gdc_hg38.txt	86ab92d2048d7bea440bf2b5d7a389eb	TCGA-HW-A5KK-01A-11D-A27L-05	LGG	TCGA
015a341f-1489-46d1-8d54-5079fb90392b	jhu-usc.edu_THCA.HumanMethylation450.11.lvl-3.TCGA-EM-A3FL-01A-11D-A21B-05.gdc_hg38.txt	d15d502f21b9262cf9b5bfc088d147cc	TCGA-EM-A3FL-01A-11D-A21B-05	THCA	TCGA
016b9b3a-c278-496e-87ef-140d81e7eb8e	jhu-usc.edu_LUAD.HumanMethylation450.18.lvl-3.TCGA-4B-A93V-01A-11D-A398-05.gdc_hg38.txt	4999b583dfff703f399b971c51973899	TCGA-4B-A93V-01A-11D-A398-05	LUAD	TCGA
016d83e0-259e-45c4-8bd3-5c784ac459fd	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-2G-AAHC-01A-11D-A42Z-05.gdc_hg38.txt	5817360252bed08a586fba20477d2f31	TCGA-2G-AAHC-01A-11D-A42Z-05	TGCT	TCGA
0170d93a-4b2b-4387-a12a-34719706baa2	jhu-usc.edu_LUSC.HumanMethylation450.16.lvl-3.TCGA-NK-A5CX-01A-11D-A26N-05.gdc_hg38.txt	e7e2477750dbb510e46abc2d6b7c12ae	TCGA-NK-A5CX-01A-11D-A26N-05	LUSC	TCGA
01735a39-0f74-4482-bcc4-6517b919bb0f	jhu-usc.edu_LGG.HumanMethylation450.1.lvl-3.TCGA-DB-5281-01A-01D-1467-05.gdc_hg38.txt	54b4e25450d4d3def70a3e733d3acfab	TCGA-DB-5281-01A-01D-1467-05	LGG	TCGA
01784edc-9f9e-440d-930f-eac65d145cde	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-CJ-5679-01A-11D-1536-05.gdc_hg38.txt	05a0e41bb24ada4c7097e57fec35db1e	TCGA-CJ-5679-01A-11D-1536-05	KIRC	TCGA
017fda68-2aa3-48a5-89dd-e1e33e7baca6	jhu-usc.edu_LUAD.HumanMethylation450.4.lvl-3.TCGA-44-6775-01A-11D-1856-05.gdc_hg38.txt	08efbd79d0df514b7cacc4e948482878	TCGA-44-6775-01A-11D-1856-05	LUAD	TCGA
01830afc-b4b8-400a-92a0-9d103c3e5ae1	jhu-usc.edu_SARC.HumanMethylation450.15.lvl-3.TCGA-DX-A8BR-01A-11D-A418-05.gdc_hg38.txt	d471f3d44e0aa78ca88fcedde8d46f24	TCGA-DX-A8BR-01A-11D-A418-05	SARC	TCGA
0184b3ad-1e63-4536-a8d4-8f55a3902dc0	jhu-usc.edu_TGCT.HumanMethylation450.1.lvl-3.TCGA-2G-AALO-01A-12D-A42Z-05.gdc_hg38.txt	f18ea3c547b9499835ae0bba3e3aca0c	TCGA-2G-AALO-01A-12D-A42Z-05	TGCT	TCGA
01858a01-764e-4532-b1d1-b6e6328fe6fb	jhu-usc.edu_LUAD.HumanMethylation450.8.lvl-3.TCGA-55-7914-01A-11D-2168-05.gdc_hg38.txt	732b38d5c9e0be7f54f9a8066f39a12a	TCGA-55-7914-01A-11D-2168-05	LUAD	TCGA
018a159d-ff8e-486d-8078-47013985de98	jhu-usc.edu_BLCA.HumanMethylation450.17.lvl-3.TCGA-PQ-A6FN-01A-11D-A31M-05.gdc_hg38.txt	003e3f8a3468685b0016b028d9a08666	TCGA-PQ-A6FN-01A-11D-A31M-05	BLCA	TCGA
019ad531-bde6-4ca2-bdfd-0dcd5f5d50ee	jhu-usc.edu_BRCA.HumanMethylation450.3.lvl-3.TCGA-BH-A0H7-01A-13D-A10P-05.gdc_hg38.txt	78ccba6f6a6fabbeed8ca4e9f6861d84	TCGA-BH-A0H7-01A-13D-A10P-05	BRCA	TCGA
01a63119-51a6-445b-ba8d-73c29bedd496	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-AH-6643-01A-11D-1828-05.gdc_hg38.txt	cc8e24b4bb16f9a801b695b907e0604b	TCGA-AH-6643-01A-11D-1828-05	READ	TCGA
01a6338d-8151-4c7c-a148-31e70b2548a9	jhu-usc.edu_SARC.HumanMethylation450.3.lvl-3.TCGA-MO-A47P-01A-11D-A24W-05.gdc_hg38.txt	72aa6f192fd1b6c59b8e58b9d9a7a62f	TCGA-MO-A47P-01A-11D-A24W-05	SARC	TCGA
01b0e614-4561-43ee-9f6a-d8ccadde57d1	jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-22-5471-11A-01D-1633-05.gdc_hg38.txt	f9a9ee8e2a649769c15ac5fc250f17dc	TCGA-22-5471-11A-01D-1633-05	LUSC	TCGA
01b2adc9-d498-42cb-8683-343868a84950	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5187-01A-01D-1424-05.gdc_hg38.txt	d794f5fb8a3046c9ee842c54f493854f	TCGA-BP-5187-01A-01D-1424-05	KIRC	TCGA
01cbf0ea-4b4b-4d35-90e0-523a8930b91f	jhu-usc.edu_LUSC.HumanMethylation450.3.lvl-3.TCGA-22-5478-01A-01D-1633-05.gdc_hg38.txt	4ce5f2e16a5d23997b45b5676a154d24	TCGA-22-5478-01A-01D-1633-05	LUSC	TCGA
01d40d86-5f71-4ea7-b04d-68e97a508e35	jhu-usc.edu_PRAD.HumanMethylation450.13.lvl-3.TCGA-EJ-7312-01B-21D-A32C-05.gdc_hg38.txt	c673060a18a0509bca7ae1abd44d3200	TCGA-EJ-7312-01B-21D-A32C-05	PRAD	TCGA
01d67c5f-3388-4b0a-a867-bd373d027e66	jhu-usc.edu_BRCA.HumanMethylation450.16.lvl-3.TCGA-D8-A27L-01A-11D-A16G-05.gdc_hg38.txt	93b0048e2886334837b269a5c22ce93d	TCGA-D8-A27L-01A-11D-A16G-05	BRCA	TCGA
01f28b9f-549a-4a44-88cd-5acbd2de91d3	jhu-usc.edu_LGG.HumanMethylation450.6.lvl-3.TCGA-HT-7680-01A-11D-2254-05.gdc_hg38.txt	7ed5a9bf6192b0ddda8cd59a14ce1b1e	TCGA-HT-7680-01A-11D-2254-05	LGG	TCGA
0200ffc1-fce9-4b7f-be2c-685f8b27c025	jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-HT-A74L-01A-11D-A32C-05.gdc_hg38.txt	b92bd1a5cd4985efc0ecb30d5187a0c7	TCGA-HT-A74L-01A-11D-A32C-05	LGG	TCGA
02135400-b817-480a-9a27-d0c6e0fe6f0a	jhu-usc.edu_BRCA.HumanMethylation450.8.lvl-3.TCGA-E2-A1AZ-01A-11D-A12R-05.gdc_hg38.txt	67d26ef9640bbcc763399e4c12ac1d37	TCGA-E2-A1AZ-01A-11D-A12R-05	BRCA	TCGA
02136da5-d041-4d16-af90-357ffd1de27d	jhu-usc.edu_LGG.HumanMethylation450.6.lvl-3.TCGA-HT-7620-01A-11D-2254-05.gdc_hg38.txt	338921c14dc28334607ae350aa22bbc3	TCGA-HT-7620-01A-11D-2254-05	LGG	TCGA
022d0828-10d7-4986-bd00-db6d37f48804	jhu-usc.edu_BRCA.HumanMethylation450.15.lvl-3.TCGA-A7-A26G-01A-21D-A16A-05.gdc_hg38.txt	04b7abaff790dd169abbc9f058bdc0b9	TCGA-A7-A26G-01A-21D-A16A-05	BRCA	TCGA
0230071d-f4b1-4362-905d-469bcba2a68a	jhu-usc.edu_PAAD.HumanMethylation450.10.lvl-3.TCGA-IB-AAUR-01A-21D-A38H-05.gdc_hg38.txt	76aeb4e8da8338b69af3b759cf5b9a35	TCGA-IB-AAUR-01A-21D-A38H-05	PAAD	TCGA
02301008-da4f-447f-8ecc-79c5df07f8e6	jhu-usc.edu_LGG.HumanMethylation450.13.lvl-3.TCGA-DB-A75O-01A-11D-A32C-05.gdc_hg38.txt	a4ae754eb23bcd7b27010437e2763989	TCGA-DB-A75O-01A-11D-A32C-05	LGG	TCGA
023056f0-eb91-4796-9b9c-7347b061bcec	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-XF-A9T8-01A-11D-A392-05.gdc_hg38.txt	060fed3f8d82e6500be294f964054a71	TCGA-XF-A9T8-01A-11D-A392-05	BLCA	TCGA
